Country,Year,Forest_area,Access_to_electricity,Coal_energy_share,Renewable_electricity_share,Renewable_energy_share,Fossil_fuel_energy_consumption,Energy_use_per_capita,Air_pollution_PM2.5,CO2_emissions,R&D_expenditure,Industrial_value_added,GDP_growth,Population_growth,Urban_population_growth
MDA,2020,11.7532218728523,100.0,,,22.3,,,14.7583463021422,8.8448,0.235109999775887,23.1345230028419,-8.27597831976949,-1.09803165876287,-0.81052095293669
MDG,2000,22.4071774942394,12.6,,,82.2,,,11.9155371328738,1.6941,0.100319996476173,,4.45685893956946,3.17297260783499,4.16604797825265
MDG,2001,22.3265828661829,14.8,,,84.1,,,12.0787824207825,1.7103,0.181749999523163,,5.98023576982733,3.0798984770565,4.07050790669801
MDG,2002,22.2459882381264,14.0,,,87.2,,,12.2058972037035,1.166,0.201729997992516,,-12.4079711055149,2.9899935045994,3.9781202666952
MDG,2003,22.1653936100698,20.3,,,84.8,,,12.3230044849761,1.5494,0.290699988603592,,9.78489212474175,2.93067077025108,3.91271699318774
MDG,2004,22.0847989820133,15.3,,,84.3,,,12.4562272679398,1.6759,0.1925999969244,,5.25700362208742,2.91610861061954,3.89568708483174
MDG,2005,22.0042043539567,16.0,,,84.9,,,12.631688555934,1.788,0.150959998369217,,4.75584509499119,2.92926937068758,5.04421404102309
MDG,2006,21.9236097259002,16.8,,,85.9,,,12.851012042078,1.7143,0.141190007328987,,5.3985084485368,2.93769107946479,5.03601838771005
MDG,2007,21.8430150978437,17.5,,,86.2,,,13.11900191265,1.8033,0.120909996330738,18.9068307503233,5.71056419885052,2.93494950819065,5.0134543988915
MDG,2008,21.7624204697871,18.3,,,86.4,,,13.4665519107277,1.8699,0.117640003561974,20.4685954426536,6.71263253913001,2.93532927308935,5.00086065814096
MDG,2009,21.6818258417306,17.4,,,87.2,,,13.9245557793887,1.7758,0.130539998412132,18.8332096319198,-3.9787086116544,2.93604117284744,4.97254204100021
MDG,2010,21.601231213674,12.3,,,86.7,,,14.5239072617107,1.9681,0.099030002951622,18.0075205568584,0.619239744622121,2.90919662127516,4.92384422026607
MDG,2011,21.5690440791,14.3,,,84.5,,,16.0170178085428,2.2941,0.0906699970364571,17.8532728101343,1.57842705366555,2.83965714379658,4.82986237025673
MDG,2012,21.5463247363762,18.7,,,83.3,,,14.7009701749296,2.8503,,17.2760843242701,3.01114811621208,2.76626312576328,4.73268370535322
MDG,2013,21.5234204193881,12.9,,,81.4,,,15.504951948252,3.049,,17.9096138237139,2.30037622800727,2.71964840033078,4.6599524332635
MDG,2014,21.5007012719147,23.0,,,82.2,,,15.00220058015,3.1332,0.0132099995389581,19.2497828687657,3.33920311195367,2.68077948175383,4.5986344447448
MDG,2015,21.4779821244414,23.8,,,83.9,,,16.0777176618248,3.4179,,18.950884731327,3.13229807490305,2.63948434650119,4.52976632082429
MDG,2016,21.4552767273977,22.9,,,83.8,,,16.138736457425,3.2507,0.012640000320971,19.4099444668858,3.99314606199499,2.61335935661539,4.4797360212778
MDG,2017,21.4325541423169,24.1,,,81.9,,,12.5514997924024,3.5521,0.0127499997615814,20.1123576645922,3.93330759462793,2.60345495087599,4.44383962041612
MDG,2018,21.4098315572362,36.5,,,84.2,,,12.7238095692816,3.3765,,21.4819574714216,3.19435651744398,2.60334538024635,4.4185471015423
MDG,2019,21.3871261601925,31.0,,,82.5,,,12.7945386496097,4.0003,,22.445497353094,4.41123212909589,2.60136633480103,4.38683865635037
MDG,2020,21.3644035751117,32.0,,,84.7,,,12.7535199510191,3.1083,,19.4661871058768,-7.13767162064489,2.56778870397591,4.32973046680441
MDV,2000,2.73333333333333,83.8,,,2.3,,,16.8060479800766,0.6358,,,3.84581023205122,1.64706787778788,3.73293933764447
MDV,2001,2.73333333333333,87.5,,,2.3,,,16.5695134612853,0.5622,,,-3.94363428947102,1.66955947887464,5.74697881762619
MDV,2002,2.73333333333333,88.3,,,1.8,,,16.4279489085745,0.681,,,7.26838641001544,1.67678289699847,5.69402171041788
MDV,2003,2.73333333333333,89.1,,,2.2,,,16.3251633783939,0.5774,,12.3754592610708,13.7500496588259,1.65789955318333,5.60651843613304
MDV,2004,2.73333333333333,90.0,,,1.7,0.0,829.42673341893,16.2049659271931,0.7388,,11.0588125194448,5.81636693266742,1.64645534671167,5.53166385181474
MDV,2005,2.73333333333333,90.9,,,2.0,0.0,734.264707322088,16.0111656114217,0.6847,,11.7319293605781,-11.2231662144758,1.65046635945583,5.45556406629811
MDV,2006,2.73333333333333,91.7,,,1.6,0.0,917.632889492147,15.7144891468831,0.8364,,9.51763428908971,23.6057982839176,2.39322700867029,5.43918538099571
MDV,2007,2.73333333333333,92.6,,,1.5,0.0,921.47719883259,15.3180015217339,0.8778,,8.74551343333508,7.1234276596343,3.33024681100438,4.49099270113166
MDV,2008,2.73333333333333,93.6,,,1.5,,,14.8140192009535,0.9558,,11.4493071778151,8.97981687178448,3.53961652894355,4.69720034739295
MDV,2009,2.73333333333333,99.9,,,1.5,,,14.1948586495215,0.9841,,9.62024684635871,-8.15776321543765,3.53754131988817,4.6851064028687
MDV,2010,2.73333333333333,99.0,,,1.4,,,13.4528363324173,1.0536,,9.43175580619357,6.83547135623688,3.53092174013543,4.67109433102943
MDV,2011,2.73333333333333,99.1,,,1.3,,,12.0739554274487,1.1442,,10.0744819854785,8.57269912813135,3.50821445523557,4.6406935652471
MDV,2012,2.73333333333333,99.2,,,1.2,,,12.9660175970021,1.4421,,9.79079162730297,2.36374748850361,3.45705386277423,4.58480153190093
MDV,2013,2.73333333333333,99.4,,,1.3,,,13.2401139246132,1.6212,,8.05840306592254,6.96324663194412,3.36852336235274,4.48398563882624
MDV,2014,2.73333333333333,100.0,,,1.2,,,11.7258427261492,2.1929,,8.4139107553832,7.80109480695134,3.33008930667728,4.441369536953
MDV,2015,2.73333333333333,99.8,,,1.5,,,10.8085614263778,1.5883,,10.7232266023621,3.97171570327362,3.45425190846638,4.55785449987142
MDV,2016,2.73333333333333,100.0,,,1.2,,,12.3754871852488,1.7337,,11.2741492757581,6.57223606622583,3.47818441091268,4.57537101050229
MDV,2017,2.73333333333333,99.8,,,1.3,,,11.3333706146388,1.8352,,11.4251984593511,7.05453901381581,3.3230837355609,4.41062656612564
MDV,2018,2.73333333333333,100.0,,,1.3,,,12.5034619255463,2.1298,,13.0536487046675,8.66800624215867,3.18090435033978,4.26198709245255
MDV,2019,2.73333333333333,100.0,,,1.3,,,12.3139819141366,2.4708,,11.942543801854,7.29833574515027,3.04593554452725,4.12035901488311
MDV,2020,2.73333333333333,100.0,,,1.6,,,12.0123911668511,2.5121,,12.5605138294635,-32.9088287752921,2.90711274683574,3.97246450868966
MEA,2000,1.85749471105668,92.2207810132128,6.20783658857511,0.0425835072333791,2.19636176286762,98.5279871875675,1499.6415393585,40.7208135622554,1402.1598,,45.4211955749678,6.57200881026839,2.19297532738048,2.8689703815042
MEA,2001,1.8751036187507,92.4386596934945,6.84721083437401,0.0764686289895676,2.21525203994202,98.5817073338783,1579.75180838346,40.8075649977081,1475.7474,,42.8743510680154,1.8443802111245,2.2142821069114,2.90224054029629
MEA,2002,1.89271252644472,92.3240310743026,6.72690367940825,0.0680710478823398,2.1793468463263,98.5189383338138,1612.04526013895,40.8333799272057,1529.0813,,43.9466005245673,1.97032616609427,2.04004739439566,2.68946408480375
MEA,2003,1.91035206443573,93.176548358728,6.51145339560599,0.087874228756962,2.26641749058557,98.4805667185771,1615.03846986183,40.851539260015,1584.2809,,44.552982568215,4.61150589276271,2.06937071745936,2.70760850553164
MEA,2004,1.92796297187081,93.0449177750354,6.28267505259915,0.10576295533446,2.49150226128509,98.4400494071723,1683.16582900881,40.911294882541,1674.9853,,46.7844825358168,7.97994233982493,2.27438032394953,2.93109747203061
MEA,2005,1.94557044450997,93.7480814083514,5.82041280882697,0.104728128092837,2.60433312942755,98.2128146298521,1764.05054639291,41.0926999606687,1789.1354,,50.4465538900885,5.06336409994314,2.32959375948288,3.04799950826362
MEA,2006,1.96316914199283,95.6456666032012,5.43120149105214,0.108345710564547,2.45246495492664,98.2644499339327,1832.74206102986,41.7480254850396,1890.6654,,51.3730349852697,5.99559933733158,2.36824060737715,3.11350035422828
MEA,2007,1.98077470904985,93.9707101570175,5.23237283594179,0.13717130305502,2.28633795497893,98.3846576075287,1879.29706973992,42.9459258329333,1978.0663,,50.5438322495093,5.25411540567866,2.34353732512812,3.05243649539835
MEA,2008,1.99838199348664,94.5866306996275,4.60860956377077,0.143308098751068,1.98930397127744,98.7090694730625,1980.2690199741,44.3392704220681,2096.264,,52.3949164592832,4.58995634684709,2.27047733565753,2.95724896428548
MEA,2009,2.01644188833401,94.6942216890324,4.25867996797707,0.180558615066233,1.93238811080151,98.649857901649,2003.96714170343,45.5420406096895,2165.4952,,45.0081119976717,0.805892965310349,2.21794628605704,2.8834265911761
MEA,2010,2.03405632503246,95.7035374821163,3.90148549991131,0.242695019879222,1.8966743328423,98.5976325389606,2057.76464775962,46.1162779903156,2265.4197,0.917241291266213,47.2643441393301,5.0773770058737,1.79859498165891,2.28703995240178
MEA,2011,2.03553087512464,95.7092299177374,3.93388215017528,0.256597349986036,1.8408441007538,97.6595248015354,2029.07028161618,42.5931273052555,2318.9371,,50.1258910077212,3.74784547923565,2.17831577717187,2.64929733086801
MEA,2012,2.03700578688751,95.1577065505246,4.01627643087824,0.247634268214817,1.62312790599374,97.3975355728653,2131.78030451719,43.0787713458032,2450.602,,50.1788877977334,3.93261697413176,2.23819682455147,2.73404756831501
MEA,2013,2.03851611508681,96.932291357795,3.40344918197933,0.344284837832476,1.6496896044444,98.0426710412763,2086.31247847173,44.6414858337248,2499.635,,48.6972973502502,2.15847994618885,2.34243707225296,2.97921149686971
MEA,2014,2.04001322601055,96.3176033479278,3.33858723790053,0.420153782011596,1.55983968192329,97.3590212224688,2286.92012087108,41.0127853869731,2583.8306,,46.2557839179419,2.93924381050508,2.09337660343023,2.7203201228252
MEA,2015,2.04148726756822,96.3054947359157,3.20350025317681,0.45534175329197,1.52743020528242,97.3821241260262,,44.8594166856155,2620.6192,,37.9625500850261,2.56181426388753,2.17927948865344,2.89793855843128
MEA,2016,2.04137481970621,96.5989199415872,,,1.59450912093299,,,41.7826610856825,2654.061,,36.0943850718519,4.35195749116922,2.047733580097,2.63753981460087
MEA,2017,2.04335278074374,97.4720423781026,,,1.58715383690058,,,40.904661152085,2707.3918,,38.1778648840558,1.97709847912158,1.71187496212141,2.16436334217572
MEA,2018,2.04474031448628,95.8581028917348,,,1.66391905189931,,,43.4719288597634,2682.4563,,41.3972447504561,2.26848467980452,1.4709755260814,1.83764774447135
MEA,2019,2.04812953932936,96.9003001428563,,,1.82334504915152,,,41.9225486841472,2744.96,,39.3216932385874,1.26151164569379,1.5784450413703,1.96609981878943
MEA,2020,2.05089671954661,97.0041871604189,,,1.99565037758443,,,37.6093370276893,2666.6037,1.61214834965956,34.6178499918892,-3.41768958806571,1.74594925220404,2.22689744836524
MEX,2000,35.1764963090614,98.0,9.23495806490823,3.69466391151088,12.2,87.2495319862253,1520.85385539845,30.8563115445805,396.7138,0.306129992008209,34.3868003231242,5.02928399378261,1.54272528221216,1.91949543222186
MEX,2001,35.1025211553795,97.1,10.7940632184982,3.78619361833374,11.3,88.2788562173749,1551.39507299661,29.9444098873823,394.7601,0.324180006980896,33.3084037538324,-0.450845253215945,1.48303091731143,1.91436842241481
MEX,2002,35.0285460016976,97.9,11.9259832921671,3.62201621292176,10.7,88.5223925337417,1536.77926743744,28.3754133915972,400.9325,0.354299992322922,32.8645004977596,-0.236588001922641,1.43770526775457,1.863208702187
MEX,2003,34.9545708480156,97.4,12.9368335047859,3.70972453295063,10.2,88.878887676593,1605.53404756322,26.5162170155356,420.692,0.393139988183975,31.5006616923018,1.18554486709559,1.398263627903,1.81800212759705
MEX,2004,34.8805956943337,98.6,10.0007155394115,3.83907939541129,10.2,88.7601843643367,1601.01173695291,24.7337157175082,430.4377,0.388159990310669,33.0062868204379,3.56544100946846,1.3653083154997,1.78065972858149
MEX,2005,34.8066205406518,98.9,13.0566898487845,4.14765839341543,10.3,88.6381756796909,1688.18442463496,23.3948044558255,447.2891,0.398440003395081,33.0531376264207,2.11324712586392,1.34857895792648,1.75696966531048
MEX,2006,34.7326453869698,99.1,12.3288415140301,3.52441020628234,9.8,89.1073508492478,1703.43921857179,22.3696630456356,463.9118,0.369219988584518,34.3856666700872,4.80501352746852,1.35374920696209,1.756565119825
MEX,2007,34.6586702332879,97.9,11.931903857173,3.78404053198227,9.5,88.9004846971326,1668.65757702459,21.363754834612,470.8421,0.398330003023148,34.0245019349324,2.07786393438754,1.40789058424163,1.80388946529177
MEX,2008,34.584695079606,98.9,7.89818613890797,2.98980747451869,9.8,89.6952919944448,1627.74248654723,20.4969000798536,472.2658,0.443870007991791,34.8480623828524,0.943331863036903,1.46015632826518,1.8520033408451
MEX,2009,34.510719925924,98.3,10.9611807853477,2.96876984097343,9.2,90.5794907288493,1606.14565280926,19.8889190384594,461.5463,0.47953999042511,31.9993138816306,-6.29525055780502,1.4619172053372,1.8470748581576
MEX,2010,34.4367447722421,99.2,11.7160308778857,3.12698476066735,9.4,90.4950889745985,1538.08041873587,19.6596319675283,476.9233,0.494850009679794,32.5394870465162,4.9713345832195,1.43974472572946,1.81956922936051
MEX,2011,34.3737390364979,99.0,11.1497567307788,2.91625791492018,9.1,90.4646096964222,1593.29627811386,22.4736336205905,486.519,0.471289992332458,33.823102211647,3.44404505794418,1.41534883852036,1.79501599820816
MEX,2012,34.3107333007536,99.1,11.1181272540263,3.41049643912664,9.0,91.0569958148799,1641.07773336157,20.1560213023659,506.2258,0.420960009098053,34.0963424890267,3.55321075993527,1.35716327923769,1.73284463676337
MEX,2013,34.2477275650094,99.1,10.7491440371848,3.88159797663171,9.2,90.5710453808104,1623.21958117658,20.8739317391487,494.0126,0.425029993057251,32.1682751081867,0.852101559410627,1.29730808025224,1.6715833844278
MEX,2014,34.1847218292652,99.2,11.2376283599119,4.64351102502189,9.8,90.2784899713522,1569.31702404542,19.667850241261,480.816,0.43529999256134,31.9175541097317,2.50376350288664,1.21002702971431,1.58290540932982
MEX,2015,34.1217160935209,99.0,10.8659180170857,5.49016834973549,9.2,90.4262079109407,1547.2405968711,19.4864853369113,490.3005,0.42943000793457,30.8402535936115,2.70232342550646,1.06956376155677,1.43853573514861
MEX,2016,34.0559942385349,99.5,,,9.2,,,18.8449182383899,496.3349,0.387780010700226,30.6167913885108,1.77249323845399,0.969124204799117,1.33673950862462
MEX,2017,33.9902672393837,100.0,,,10.1,,,18.3002285485373,500.5571,0.328319996595383,31.9586846731805,1.87172853327193,0.935239396499786,1.29900393427581
MEX,2018,33.9245402402325,99.5,,,10.3,,,16.652186272493,476.057,0.306430011987686,32.0438654544068,1.97208210249194,0.9466023549862,1.30780055382599
MEX,2019,33.8588183852465,99.6,,,10.3,,,14.7051077997851,485.2647,0.283939987421036,31.8382961346664,-0.392690521579212,0.950144329831411,1.30879930942112
MEX,2020,33.7930913860953,99.4,,,12.3,,,14.9923440243315,427.8151,0.300029993057251,30.9999803878962,-8.3540345574586,0.820454117563552,1.17658908938747
MHL,2000,52.2222222222222,68.6,,,19.6,,,11.920417492921,0.0,,12.7373659530558,2.45443006851272,0.998938024888359,1.76975230216972
MHL,2001,52.2222222222222,70.1,,,19.1,,,11.9175547952393,0.0,,10.6228366069992,6.93004446202892,0.81902470029652,1.5777562988985
MHL,2002,52.2222222222222,71.5,,,18.6,,,11.864311787664,0.0,,14.757199151258,3.63579015049041,0.588994174565557,1.33282818828476
MHL,2003,52.2222222222222,72.9,,,18.6,,,11.7796777907771,0.0,,11.6742737086141,-1.56167510462087,0.415276541845766,1.14699584210203
MHL,2004,52.2222222222222,74.3,,,18.4,0.0,559.942847212836,11.6826421251605,0.0,,10.3000752445448,-0.408355471416314,0.293918803877236,1.01652019573032
MHL,2005,52.2222222222222,75.7,,,18.4,0.0,558.70226948715,11.5921941113958,0.0,,8.12275362318841,1.79104477611941,0.221800143004125,0.92778420616895
MHL,2006,52.2222222222222,77.2,,,17.0,0.0,577.011847976612,11.5073802507863,0.0,,11.3769553072626,0.175953079178882,0.165547016575545,0.860202960883988
MHL,2007,52.2222222222222,72.3,,,15.2,0.0,614.970692802921,11.4137679941335,0.0001,,13.2601993355482,3.68852459016394,0.0826708497774886,0.767640011605148
MHL,2008,52.2222222222222,80.2,,,14.8,,,11.3101280862676,0.0003,,12.7225102319236,-7.56634669678148,-0.00960937876105589,0.663907261196348
MHL,2009,52.2222222222222,81.7,,,14.0,,,11.1952312720186,0.0005,,13.628373015873,3.66524129505193,-0.0211438842102896,0.635860881513658
MHL,2010,52.2222222222222,89.4,,,13.7,,,11.0678482962163,0.0005,,14.622905027933,5.53918680023571,0.0480478181120274,0.697159159658257
MHL,2011,52.2222222222222,89.9,,,12.3,,,10.8904925373821,0.0004,,13.5373766686013,-0.502512562814076,-0.263585880501686,0.372789440968264
MHL,2012,52.2222222222222,90.4,,,12.0,,,10.7837985370275,0.0003,,13.3474266740454,-1.29068462401796,-0.944590187330327,-0.32578836952308
MHL,2013,52.2222222222222,90.9,,,12.4,,,10.7702518000594,0.0002,,13.8843347639485,3.80898237635019,-1.44566670550716,-0.846785067424361
MHL,2014,52.2222222222222,91.5,,,12.2,,,10.5406282383918,0.0001,,14.5738172043011,-1.25958378970427,-1.76164273882982,-1.17849379721678
MHL,2015,52.2222222222222,92.1,,,11.7,,,10.2729137216564,0.0,,11.298856831791,1.88574597892401,-2.0204346660438,-1.45439545420445
MHL,2016,52.2222222222222,92.7,,,12.1,,,10.3445553141009,0.0,,15.2969772051536,2.5040827436037,-2.26102535172131,-1.71205315818263
MHL,2017,52.2222222222222,93.8,,,12.0,,,10.3834288658063,0.0,,13.0123069723912,3.55815188528943,-2.50442852271303,-1.97437860885102
MHL,2018,52.2222222222222,95.3,,,12.0,,,10.5429075377745,0.0,,12.1986818181818,5.48717948717949,-2.70999222878463,-2.19458765051634
MHL,2019,52.2222222222222,96.8,,,12.1,,,10.8031103210849,0.0,,14.4171747531129,10.4521147301896,-2.86271396531764,-2.36117246098833
MHL,2020,52.2222222222222,98.3,,,12.0,,,10.7256194470999,0.0,,13.3453680727874,-2.77288732394366,-3.00092865880133,-2.5145472754968
MIC,2000,30.7419706539009,77.2414328932125,40.490714513604,0.875329928814751,32.4491083978226,76.7569384127788,775.550543226373,46.1580358155791,9042.5522,0.619042159903611,33.8712024328734,5.57830604210912,1.49889023830154,2.8984460580686
MIC,2001,30.6636314657927,77.9610346766812,41.0326997407731,0.90521575568876,31.8329034103356,77.0022941119829,784.952629214853,46.2606658231916,9315.6502,0.638250599177883,33.6721095926449,3.61771232047592,1.46303705047173,2.98257204804521
MIC,2002,30.5860419640317,78.5724991910375,42.0515351934897,0.909206156477053,31.1943676346304,77.3028151360643,805.747158407643,46.2870559930347,9756.6932,0.686447828740264,34.3506841419667,4.72964161293667,1.39601101725435,3.02242636341398
MIC,2003,30.5043713551158,79.7457278214766,43.5623724002667,0.926798588118035,29.8884842156035,78.1949768807328,852.676559454004,46.2310290867967,10637.4475,0.7366808793221,34.4314840657642,5.88664451200704,1.35680569557289,2.97641420042613
MIC,2004,30.4270180425236,79.7676248909933,43.6959612621557,0.934474364895083,27.9217828317568,79.0080796198344,911.043752117189,46.0913700989366,11666.7963,0.774238783365263,35.181310686606,7.68452829168199,1.35159916075513,2.96023393727225
MIC,2005,30.347307262309,80.9275679092401,45.1799330733838,0.992954879076008,26.3918759165836,79.5964731532732,954.919852068549,45.8665966021676,12621.9671,0.822443680270206,35.7626173774395,7.33189964664504,1.32511840233659,2.91905454542641
MIC,2006,30.2723249686682,81.7009760051852,46.9340479548575,1.0477646095997,25.5859079751042,80.117360416726,997.635556239831,45.1090805381429,13582.1498,0.86177209508486,36.4478715170659,8.24963671769052,1.2962571125496,2.83587910748679
MIC,2007,30.1949719543531,82.6622917805236,48.5222177534136,1.14479271143727,24.4792314250413,80.5348236382454,1041.13000305631,43.6880832175975,14532.0545,0.873324485037396,36.2787363191144,8.8854020116254,1.26430233233283,2.74873914028728
MIC,2008,30.1174799110353,83.7636412527276,48.2337389713617,1.35132406905245,24.0322448466226,80.7577019687008,1063.33040936376,42.0655484456241,15015.7851,0.960770097170915,37.1062074432848,5.91888946609021,1.27036695882646,2.74819749834658
MIC,2009,30.0412360872094,84.2803484513397,48.5799146015568,1.67243215579315,23.7089690624252,80.8641394360612,1089.12306168417,40.7154866273439,15578.3851,1.03257528607526,35.7870039956946,3.97221516263082,1.26957224019087,2.72808637210483
MIC,2010,29.9636148812701,85.0123956592661,48.7686397923002,1.96528667231296,22.7242838598832,81.4075837304102,1153.36122108881,40.1036915927781,16787.15,1.12015497911358,36.1627976496395,8.18046269660609,1.26347554959412,2.69722374806076
MIC,2011,29.9034533726338,86.5189980315666,50.8241206437785,2.23656727063896,21.810242291618,81.8707380880151,1192.36133122768,44.4915941378869,17951.0103,1.13714018921358,36.8094818006776,6.49014447832457,1.26513962540255,2.61947521567892
MIC,2012,29.8435256041765,86.8678712426958,50.2020674489615,2.63028476059491,21.6734819207551,81.8209455867022,1221.11340980751,47.8155036570059,18634.8129,1.24843000269698,36.6574080629956,5.64041105531668,1.29054136947822,2.6109706734462
MIC,2013,29.7849958684754,87.8983625229806,50.9017832241902,3.2250468042303,21.6086245646223,81.5937306570764,1237.67963669869,50.7052296631956,19308.588,1.2162665206561,35.8800091293941,5.63867020204486,1.27178607298812,2.59962039321158
MIC,2014,29.7254363789069,88.5006267567693,50.1339624278086,3.67676537841259,21.619804975326,81.8283540949724,1264.20328703271,50.102400156885,19672.1214,1.36597804482778,35.2109732487963,5.18573903504911,1.24862112998308,2.55979551701031
MIC,2015,29.6634646366727,89.7046508244754,49.5247627047889,4.29039956997022,21.5942824943824,88.9604814478969,,49.0634582695092,19543.6153,1.3760405446356,33.8240310857783,4.81094585805401,1.19155033761878,2.47507433736575
MIC,2016,29.6250613691991,90.7371682099732,,,21.8667614179575,,,47.8485009438266,19737.7059,1.41566888068575,33.0421159812562,4.80656522940697,1.15674085110894,2.40868295148185
MIC,2017,29.5501917392768,91.763100053934,,,21.9573461951041,,,44.4266675807757,20296.3607,1.36749632147346,33.4221519763379,5.37740047638924,1.1446084537791,2.37643376510917
MIC,2018,29.5019072835016,92.9012158116116,,,22.0639483873464,,,43.3886465868579,21111.3098,1.44896399235071,34.0650512558145,5.01478068590299,1.09490901245539,2.30398695084517
MIC,2019,29.4502442895328,93.2870406287206,,,22.5473378238535,,,39.6278625687936,21508.4181,1.48015930302136,33.2829377107456,4.06987141077202,1.03650200075114,2.21174431556355
MIC,2020,29.4013712914506,93.6302296407633,,,23.3864364958289,,,35.4060764804198,21163.1856,1.67142320739399,32.9753596048178,-1.14145851489863,0.959806692231965,2.08987663428451
MKD,2000,37.6543452615022,99.0,76.4792247834386,0.0,19.4,87.3184676272423,1316.50800700767,38.4097368734453,9.0372,0.418879985809326,21.4063367196738,4.54913578288874,0.455448702114895,0.0990892723551782
MKD,2001,37.6656704679512,99.0,87.5196479094624,0.0,15.2,89.8057515788918,1266.24000802012,38.3465283909884,9.2212,0.293099999427795,20.5865455856541,-3.06725662451662,0.420168685369998,0.0626075165477599
MKD,2002,37.6769956744003,99.0,84.0420292234444,0.0,14.6,88.406550034325,1251.04880462261,38.3051379529426,8.6898,0.244609996676445,19.3780672207161,1.49366547202928,-0.726260079023056,-1.08519274348444
MKD,2003,37.6883208808494,99.0,79.2668447610567,0.0,17.3,86.2178495651261,1379.1588080436,38.2684224047552,9.4418,0.210639998316765,22.4884068866443,2.22260165732409,0.127038105260946,-0.233087619916855
MKD,2004,37.6996460872985,99.4,77.3961301934903,0.0,18.2,85.0139072309955,1362.18235817529,38.2192385918736,9.2009,0.232370004057884,21.0384420875685,4.67408957960916,-0.323800435972555,-0.687069538965511
MKD,2005,37.7109712937475,99.1,78.3059636992221,0.0,19.0,84.6210343240538,1396.62250103474,38.1404433597452,9.6629,0.228249996900558,20.3620070871171,4.72408864201974,-0.539897211401132,-0.850576080848356
MKD,2006,37.7222965001966,99.0,72.9089351984014,0.0,19.8,83.8810827880165,1470.39668813967,37.6787626551004,9.647,0.193729996681213,21.6625851152789,5.13702516153505,-0.55220427661592,-0.811461629237957
MKD,2007,38.0327388030123,99.1,77.0852570021545,0.0,15.7,85.0601088235965,1525.65063973417,36.7214569855729,10.3611,0.170929998159409,20.5809235456128,6.47348685752347,-0.570953120211137,-0.778550607431885
MKD,2008,38.0441537851764,99.2,83.806052923467,0.0,15.6,83.7853371074804,1532.11297224996,35.6121850379648,10.1422,0.223580002784729,19.5331292631782,5.47200139015595,-0.578593804248589,-0.734167847368543
MKD,2009,38.0706582077716,99.2,77.6947861745753,0.0,18.4,84.4008056037055,1437.2605016791,34.6946054990783,9.1213,0.196789994835854,18.9727028474128,-0.358614856979671,-0.646827222901633,-0.748267404148322
MKD,2010,38.0820777160983,99.5,65.3305785123967,0.0,22.3,81.1191647800105,1479.44096947127,34.3123770557157,9.175,0.216340005397797,21.0422688522191,3.35875085773812,-0.63937448291812,-0.688457910466001
MKD,2011,38.3514670896114,99.7,76.4758100310697,0.0147950880307738,18.6,82.108611970352,1611.07578308639,40.0646898780776,10.2438,0.222760006785393,21.5924220032487,2.33988604520331,-0.458327097678151,-0.453090476153289
MKD,2012,38.6208564631245,99.6,77.1638454167997,0.0479080166081124,18.3,82.1312888175686,1534.48843182865,35.8424435184763,9.6202,0.326759994029999,21.0808587045723,-0.456183223607937,-0.391858319665176,-0.334071849459739
MKD,2013,38.8902458366376,99.7,66.0485723662619,0.147686248769281,21.2,81.1431645887882,1404.57092987212,32.7169102539109,8.7966,0.438939988613129,22.1404647622691,2.92525766450484,-0.368848270904885,-0.256858476764743
MKD,2014,39.1596352101507,99.8,69.5385187941943,1.58168961667287,21.2,79.4259146649485,1367.86285883549,33.7775349314159,8.3514,0.516460001468658,22.822578658191,3.62912351276373,-0.268678976911211,-0.102728127558185
MKD,2015,39.4290245836638,99.9,58.3599008147361,2.90471130003542,23.9,,,31.8724776060607,7.9375,0.444119989871979,23.9221832208017,3.85586514041738,-0.267729528193655,-0.0514492068820931
MKD,2016,39.7172878667724,100.0,,,21.4,,,30.0799243464009,7.6248,0.435849994421005,23.9630460915105,2.84820519363306,-0.320367473371963,-0.0507466464123496
MKD,2017,39.7101506740682,100.0,,,19.0,,,30.4645094005313,7.9854,0.354389995336533,24.2589458765972,1.08177273813243,-0.40242158713311,-0.0815948138207409
MKD,2018,39.7101506740682,99.8,,,20.9,,,31.0045303573284,7.548,0.363669991493225,24.0504298826712,2.88059670964267,-0.507220756968942,-0.135530623053872
MKD,2019,39.7101506740682,100.0,,,17.0,,,25.8786881284068,8.6834,0.367830008268356,23.7034834116039,3.91041953840173,-0.679308688552216,-0.257511735352737
MKD,2020,39.7101506740682,100.0,,,20.0,,,26.118651401474,7.586,0.372640013694763,22.7433958881186,-4.68845000956652,-1.07910572041332,-0.609562818962546
MLI,2000,10.896663634352,9.6,,,83.5,,,65.0230304328187,0.8024,,21.5209477946314,-0.0608349718131223,2.91308874187569,5.44884488793977
MLI,2001,10.896663634352,10.8,,,82.1,,,64.8105474469184,0.8282,,22.6703385481688,15.3762394579174,3.00701165563643,5.5110267830866
MLI,2002,10.896663634352,13.0,,,83.6,,,64.3025189380275,0.8682,,22.6011138032382,3.10630825205686,3.10676861781848,5.58986355784157
MLI,2003,10.896663634352,14.7,,,85.8,,,63.6958519756611,0.8898,,22.7592079275042,9.1190419953243,3.17894001404545,5.63461630935443
MLI,2004,10.896663634352,16.4,,,81.5,,,63.1874536293344,0.9137,,22.6104074322212,1.55999866053489,3.23794608826987,5.6731125768672
